id,title,is_paid,num_subscribers,avg_rating,avg_rating_recent,num_reviews,num_published_lectures,published_year,published_month,full_price,discount_pct,has_discount,dormancy_score,dormancy_status,job_class,price_tier
3364486,Freelancing: Learn How to Make Money Online During the COVID,True,6,5.0,5.0,3,20,2020,7,1600.0,71.6,True,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
3212101,HOW TO CREATE A PRINT BOOK COVER FOR FREE WITH CANVA,True,118,4.83333,4.93331,3,17,2020,6,1280.0,64.5,True,15,Low Engagement,JC-3 Basic,Budget (<₹2K)
2681286,Sales Psychology (Outer World Part 2  Mastering Tonality),True,17,4.0,3.99655,3,29,2020,2,8640.0,94.7,True,35,At Risk,JC-3 Basic,Standard (₹5K-9K)
2728230,Start a Fashion Boutique,True,7,1.66667,1.90323,3,6,2020,2,1280.0,64.5,True,65,Critically Inactive,JC-3 Basic,Budget (<₹2K)
3177300,Chat Based Customer Service For Travel Consultants,True,6,3.83333,4.19906,3,12,2020,7,6400.0,92.9,True,45,Critically Inactive,JC-3 Basic,Standard (₹5K-9K)
3288128,EIQ2 - Partnering for Peak Customer Growth & Success,True,2556,3.66667,3.9902,3,14,2020,7,8640.0,94.7,True,15,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2277823,Cryptocurrency Wallets 2020,True,2606,4.0,3.33752,3,34,2020,3,8640.0,94.7,True,15,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2529672,Equity Split for Founders,True,6,4.83333,4.84938,3,6,2020,3,2880.0,84.2,True,45,Critically Inactive,JC-3 Basic,Mid (₹2K-5K)
2698362,Lean Six Sigma Green Belt IASSC Certification Practice Test,True,48,3.16667,3.38101,3,10,2019,12,1920.0,76.3,True,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
2555730,Management by Objectives,True,1223,3.5,3.34757,3,17,2019,12,3200.0,85.8,True,15,Low Engagement,JC-3 Basic,Mid (₹2K-5K)
3176942,Digital Transformation: Leading Through Digital Disruption,True,16,3.83333,3.87884,3,24,2020,6,1280.0,64.5,True,35,At Risk,JC-3 Basic,Budget (<₹2K)
3110436,Kickstart Your Real Estate English,True,10,3.66667,3.66281,3,20,2020,5,2240.0,79.7,True,35,At Risk,JC-3 Basic,Mid (₹2K-5K)
3163238,How to send the perfect email action guide,True,8,4.83333,4.81719,3,16,2020,6,1280.0,64.5,True,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
3168140,Quantitative Project Risk Register,True,15,4.33333,4.21095,3,28,2020,6,2880.0,84.2,True,35,At Risk,JC-3 Basic,Mid (₹2K-5K)
1189234,Executive Business Plan Writing: Fill-in-the-Blanks Template,True,6,4.5,4.48511,3,56,2020,7,1600.0,71.6,True,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
2711918,How to Run & Scale Your DJ Business,True,6,3.33333,3.21133,3,8,2020,1,1920.0,76.3,True,55,Critically Inactive,JC-3 Basic,Budget (<₹2K)
2612584,The Success Mindset of Entrepreneurs,True,963,4.5,4.34025,3,5,2019,11,1280.0,64.5,True,15,Low Engagement,JC-3 Basic,Budget (<₹2K)
2650956,Problem solving at work,True,35,4.16667,4.1879,3,42,2020,7,8640.0,94.7,True,35,At Risk,JC-3 Basic,Standard (₹5K-9K)
2842422,CIPS Advanced Diploma: Managing Contractual Risk (L5M3),True,15,3.66667,3.72142,3,0,2020,2,1600.0,71.6,True,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
3054822,Crowdfunding Training Course: Everything You Need to Know,True,3,5.0,5.0,3,34,2020,6,1600.0,71.6,True,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
2851360,What is Government Contracting and Is It Right for You?,True,9,5.0,5.0,3,8,2020,3,3200.0,85.8,True,45,Critically Inactive,JC-3 Basic,Mid (₹2K-5K)
3187724,How to get started with Instagram in 2020 in just 30 min,True,882,3.0,2.65222,3,11,2020,6,2240.0,79.7,True,25,At Risk,JC-3 Basic,Mid (₹2K-5K)
3093224,Get Your Fiction Manuscript Past the Gatekeeper,True,3042,4.83333,4.91006,3,25,2020,5,3840.0,88.2,True,15,Low Engagement,JC-3 Basic,Mid (₹2K-5K)
3187506,Project Manager's Playbook for Construction - Part 2 of 6,True,12,5.0,5.0,3,17,2020,6,2560.0,0.0,False,35,At Risk,JC-3 Basic,Mid (₹2K-5K)
3282748,Amazon Advanced Keyword Research Publisher Program,True,4,4.33333,3.81115,3,17,2020,7,8640.0,94.7,True,45,Critically Inactive,JC-3 Basic,Standard (₹5K-9K)
3153244,Meeting Challenges in Resumption of Production Post-COVID19,True,5,4.66667,4.63377,3,8,2020,6,1280.0,64.5,True,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
2722190,Project Management Bootcamp: From Beginner to Advance |PMP,True,13,3.0,2.89183,3,37,2020,1,3200.0,85.8,True,45,Critically Inactive,JC-3 Basic,Mid (₹2K-5K)
3160266,The ultimate guide to remote work and landing your dream job,True,7,5.0,5.0,3,12,2020,8,2880.0,84.2,True,45,Critically Inactive,JC-3 Basic,Mid (₹2K-5K)
3065818,"Basic Taxation Calculations for Sales Tax, GST & VAT",True,13,4.16667,4.2615,3,7,2020,5,1600.0,71.6,True,35,At Risk,JC-3 Basic,Budget (<₹2K)
2793354,System Dynamics Simulations With AnyLogic,True,10,4.66667,4.71502,3,61,2020,2,12800.0,0.0,False,35,At Risk,JC-3 Basic,Premium (₹9K-13K)
2879824,Your complete business Start Up Course!,True,5,3.5,3.72397,3,9,2020,4,1280.0,64.5,True,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
1809136,Online Speeches and Presentation Preparation Skills,True,8,5.0,5.0,3,49,2020,5,6080.0,92.5,True,45,Critically Inactive,JC-3 Basic,Standard (₹5K-9K)
3287010,How To Write A Book In 30 Days: The Amazing Writing Formula,True,10,4.83333,4.86237,3,25,2020,7,8640.0,94.7,True,35,At Risk,JC-3 Basic,Standard (₹5K-9K)
2797184,HOW TO EARN INCOME AS A RENTAL LEASING AGENT,True,6,3.83333,3.96168,3,6,2020,2,1280.0,64.5,True,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
3028516,PMI_PBA Preparation Course _In English,True,13,3.5,3.36868,3,172,2020,5,10560.0,0.0,False,35,At Risk,JC-3 Basic,Premium (₹9K-13K)
3369762,START ANY BUSINESS,True,6,5.0,5.0,3,25,2020,8,1280.0,64.5,True,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
2781478,SCOPE AND INFLUENCE OF PROCUREMENT AND SUPPLY-Practice Tests,True,30,3.66667,3.66316,3,0,2020,1,1280.0,64.5,True,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
3085438,Storytelling with Data Visualization,True,9,4.33333,3.96468,3,5,2020,5,1920.0,76.3,True,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
3260722,How to run a business in Nigeria successfully.,True,7,4.66667,4.51567,3,6,2020,7,1280.0,64.5,True,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
2885266,Successful Virtual Meetings,True,7,4.66667,4.74573,3,14,2020,5,1280.0,0.0,False,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
2749060,Real Estate · Buying Your First Home · A Comprehensive Guide,True,7,4.0,4.1764,3,70,2020,1,1280.0,64.5,True,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
2609536,Continuous Evaluation Cult(ure) Model - makes OKR obsolete,True,10,2.66667,2.85141,3,8,2019,10,2560.0,82.2,True,55,Critically Inactive,JC-3 Basic,Mid (₹2K-5K)
2678066,Options Trading Strategy With Moving Average False Breakout,True,16,5.0,5.0,4,13,2020,8,6400.0,92.9,True,35,At Risk,JC-3 Basic,Standard (₹5K-9K)
2565092,Telesales Skills,True,162,2.0,1.82965,3,11,2020,2,1280.0,64.5,True,35,At Risk,JC-3 Basic,Budget (<₹2K)
3047014,Communication for Remote Teams,True,14,4.16667,4.21957,3,8,2020,5,2560.0,82.2,True,35,At Risk,JC-3 Basic,Mid (₹2K-5K)
2895774,Make REAL Income Creating Small Products,True,101,4.66667,4.64329,3,9,2020,3,1280.0,64.5,True,15,Low Engagement,JC-3 Basic,Budget (<₹2K)
3226021,Leading Innovation - Changing Corporate Culture,True,371,4.83333,4.86128,3,19,2020,6,4800.0,90.5,True,15,Low Engagement,JC-3 Basic,Mid (₹2K-5K)
3390724,Negotiation Mastery: Become A World Class Negotiator,True,3,5.0,5.0,3,20,2020,8,8640.0,94.7,True,45,Critically Inactive,JC-3 Basic,Standard (₹5K-9K)
2742294,Real Estate Agent Training · Leads · Outgoing Referrals 101,True,6,4.83333,4.81654,3,25,2020,4,1280.0,64.5,True,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
2966448,How to close sales faster than your competition,True,13,4.5,4.46144,3,14,2020,5,2240.0,79.7,True,35,At Risk,JC-3 Basic,Mid (₹2K-5K)
2677672,The Comprehensive Beginner's Guide to Human Resources,True,9,4.83333,4.81737,3,26,2020,7,1280.0,64.5,True,45,Critically Inactive,JC-3 Basic,Budget (<₹2K)
2572322,Online Business Mastery Blueprint:,True,3289,2.66667,2.58002,3,18,2019,9,1280.0,64.5,True,35,At Risk,JC-3 Basic,Budget (<₹2K)
2640816,Talent Acquisition: Its Importance and Overcoming Challenges,True,550,4.0,4.2496,3,6,2019,11,1280.0,64.5,True,15,Low Engagement,JC-3 Basic,Budget (<₹2K)
2427030,Change Management Foundation based on ECMHBook,True,96,3.33333,2.87283,3,0,2019,12,2560.0,82.2,True,45,Critically Inactive,JC-3 Basic,Mid (₹2K-5K)
2588056,HOW TO BECOME E-RESIDENT IN ESTONIA AND OPEN YOUR  COMPANY,True,24,4.83333,4.6877,3,25,2019,10,6400.0,92.9,True,35,At Risk,JC-3 Basic,Standard (₹5K-9K)
3438274,Mastering Multiple Regression with Minitab: A Deep Dive,True,74,4.5,4.52676,3,46,2020,8,3840.0,75.0,True,25,At Risk,JC-3 Basic,Mid (₹2K-5K)
291336,Betting Basics - How to become profitable on sportsbettting,True,4,5.0,5.0,3,27,2020,1,3200.0,0.0,False,45,Critically Inactive,JC-3 Basic,Mid (₹2K-5K)
2769588,Business Efficiency: How To Increase Workplace Productivity,True,1716,3.66667,3.52632,3,7,2020,1,6400.0,92.9,True,15,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2801192,How to enter the US market?,True,14,5.0,5.0,3,5,2020,2,6400.0,92.9,True,35,At Risk,JC-3 Basic,Standard (₹5K-9K)
2704852,Stock Trading Crash Course !,True,35528,3.82857,3.86513,15719,123,2020,2,1280.0,64.5,True,0,Active,JC-2 Standard,Budget (<₹2K)
2805839,Ultimate Excel Training Course - Intro to Advanced Pro,True,59852,4.42397,4.38314,1056,124,2020,3,6400.0,92.9,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
3020540,Microsoft Excel for Finance & Accounting,True,35573,4.16154,4.15529,631,29,2020,5,6400.0,92.9,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2500544,The Advanced Cryptocurrency Trading Course - With Strategies,True,3531,4.64651,4.65541,617,39,2019,9,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2512030,Audit - Financial Statement,True,30211,4.30426,4.28141,567,212,2019,9,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2658618,Tally.ERP9 with GST (Learn with Tally Authorized Faculty),True,1826,4.06053,4.07333,459,99,2019,11,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
1285950,"Business & Corporate Finance Fundamentals, & DCF Valuation",True,29361,4.36207,4.33929,431,26,2020,5,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2926990,"Financial Modelling, Financial Planning and DCF Valuation",True,7315,4.19828,3.99693,407,40,2020,4,5760.0,92.1,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2970812,Algorithmic Trading on Zerodha KiteConnect Platform,True,2705,4.49111,4.48177,362,80,2020,4,2880.0,84.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2564412,How to Make Passive Income With Bitcoin Lending,True,43459,3.85526,3.93681,342,11,2019,9,6400.0,92.9,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2516506,Complete 2-in-1 Python for Business and Finance Bootcamp,True,3255,4.53804,4.55202,337,383,2019,11,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3133458,Suppoman's Cryptocurrency Long Term Opportunity Course #2,True,1212,4.31944,4.31998,314,17,2020,5,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2809131,How to Become Powerful Stock Trader,True,1303,4.5303,4.52553,294,96,2020,2,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2436348,KPI and metrics for Management Consultants & Managers,True,3463,4.25833,4.31675,278,117,2019,10,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2563584,Managerial Accounting / Cost Accounting,True,30853,4.45139,4.53158,258,386,2020,2,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2652470,The Corporate Finance Course 2020,True,2728,4.47087,4.45442,239,84,2019,11,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2762030,Complete Financial Modeling for Project Finance in Excel,True,803,4.52041,4.49936,237,99,2020,2,8640.0,69.4,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2993466,Support and Resistance: Theory and Application,True,3058,4.13924,4.09562,216,11,2020,4,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2540964,2020-21 Updated : Bookkeeping & Accountancy Complete Course,True,2472,4.14545,4.11537,214,101,2019,9,2240.0,79.7,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3092046,The Beginners Guide to Trading and Investing in Stock Market,True,9296,4.12667,4.26987,214,34,2020,5,1920.0,76.3,True,0,Active,JC-3 Basic,Budget (<₹2K)
3197824,How to invest into the stock market,True,12421,3.92439,3.95752,205,15,2020,6,1280.0,64.5,True,0,Active,JC-2 Standard,Budget (<₹2K)
2504702,The Ultimate Penny Stocks Day Trading Masterclass,True,865,4.37324,4.39247,204,22,2019,9,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3124166,Live Stock Trading Course: Beginner to Pro,True,1773,4.75123,4.74566,207,38,2020,7,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2647562,The Complete Beginners Online Trading Course: Stocks & Forex,True,4161,4.52174,4.51063,196,79,2019,11,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2619306,Basics of Financial Markets A Complete Study,True,13850,4.19712,4.23888,182,22,2019,10,7040.0,93.5,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2954952,100% Sure Success in Day Trading : My SECRET™ Strategy,True,1446,4.17105,4.16394,181,22,2020,4,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2551089,Forex Foundations,True,1863,4.19118,4.31876,174,7,2019,9,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2624464,Tally ERP 9 A Complete Study,True,819,4.19492,4.21031,174,61,2019,10,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3118336,"Tally Erp9 + GST 2020 Course : Get Certified, Get Job Ready",True,1022,4.22183,4.23413,174,74,2020,5,7680.0,94.1,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2739086,ACCA FR (F7) Financial Reporting - Complete Course,True,614,4.39474,4.40782,168,97,2020,1,1920.0,0.0,False,0,Active,JC-3 Basic,Budget (<₹2K)
2839358,Technical Analysis Masterclass For Traders & Investors 2020,True,1747,4.32258,4.31728,168,89,2020,3,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2595588,Financial Analysis in Excel: Debt Management Ratios,True,8348,4.13636,3.77517,166,13,2020,4,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
3006088,Stock Trading With Price Action,True,628,4.46032,4.43197,164,22,2020,4,1600.0,71.6,True,0,Active,JC-3 Basic,Budget (<₹2K)
2781364,Day Trading Bootcamp For Traders & Investors (NEW 2020),True,3552,4.58511,4.42448,161,61,2020,1,8960.0,94.6,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2621178,Corporate Accounting for Beginners,True,15085,4.19048,4.16429,156,17,2019,10,6400.0,92.9,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
3124182,Tally ERP9 With GST Step By Step Guide From Basic to Advance,True,11693,4.09507,3.96322,147,35,2020,5,1280.0,64.5,True,0,Active,JC-2 Standard,Budget (<₹2K)
2595494,Financial Analysis in Excel: Asset Management Ratios,True,7667,4.55,4.63011,144,14,2020,4,2560.0,82.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2772516,"Risk Based AML, KYC and Compliance",True,314,4.25,4.24644,141,10,2020,2,6720.0,93.2,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2671088,Crash Profits,True,412,3.9,4.23943,140,13,2019,11,4800.0,90.0,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2522382,QuickBooks Online: Bookkeeping Like a Professional,True,4821,4.15789,4.27567,137,14,2019,10,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2734336,Project Finance Overview - from Inception to Financial Close,True,2278,3.8,3.84403,136,20,2020,1,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2841064,Python Data Science with Pandas: Master 12 Advanced Projects,True,2019,4.6068,4.59027,135,186,2020,5,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2729766,Financial Modeling for Corporates,True,586,3.85,3.94934,126,75,2019,12,4800.0,90.5,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2995888,Exam Prep: CFA® Level 1 Bootcamp 2020 Curriculum (Part 2/2),True,2598,4.50649,4.49902,125,304,2020,4,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2618758,Ethics Review for CFA® Level 1 (2020),True,1811,4.59722,4.58466,121,18,2019,10,3840.0,88.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3385322,"Anti-Money Laundering Concepts: AML, KYC and Compliance",True,11707,4.30909,4.27291,117,13,2020,8,6400.0,92.9,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
3097894,Crash course: Basics of Accounting and Finance,True,2230,4.04268,3.97131,109,13,2020,5,4480.0,89.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2878530,QuickBooks Online for Beginners: Small Business & Bookkeeper,True,443,4.45556,4.45862,111,59,2020,3,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2686440,Quantitative Trading Like a Pro: Essential Python Course,True,817,4.22727,4.18681,108,36,2020,3,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3035392,Investing in Recession = How to Invest in Recession,True,5015,4.5,4.43276,104,12,2020,5,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2693496,Investing in the Stock Market,True,433,4.6,4.58032,99,59,2020,5,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2484866,Finance & Accounting for Management Consultants and Analysts,True,1406,4.55,4.49741,94,107,2019,10,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2610178,Basics | How to Buy & Sell Cryptocurrency - Binance Exchange,True,12239,4.2234,4.2521,91,8,2020,2,4800.0,90.5,True,0,Active,JC-2 Standard,Mid (₹2K-5K)
2839364,Stock Trading Bootcamp For Traders & Investors (NEW 2020),True,4965,4.14286,4.03156,90,87,2020,4,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3150392,Intensive Course on Banking & Finance,True,5991,4.10345,3.98217,88,35,2020,6,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2961922,Day Trading Masterclass For Traders & Investors (NEW 2020),True,1563,4.33951,4.15426,84,81,2020,6,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2994032,Strategic Swing Trading,True,7665,4.6087,4.57441,81,20,2020,5,8640.0,72.2,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2243530,Forex Trading Course - Learn How To Trade Like A Pro Trader!,True,250,4.38333,4.38467,77,25,2020,4,8640.0,63.0,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2785018,Swing Trading Bootcamp For Traders & Investors (NEW 2020),True,1045,4.36842,4.15839,77,61,2020,3,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2604142,Excel Quick & Easy Dashboard Tutorial,True,4007,4.1,4.13747,76,5,2019,10,1600.0,71.6,True,0,Active,JC-3 Basic,Budget (<₹2K)
2722342,Basics of Financial Markets & Capital Market in India,True,328,3.91667,4.01168,72,25,2020,4,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2825137,The Practical & Principal Stock Trading Course In 2020,True,248,4.175,4.16587,71,75,2020,3,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2851192,Decision Making with Excel for Managers,True,4817,4.55,4.42448,69,122,2020,3,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2940360,Revenue Cycle and Healthcare Finance - Rev Cycle Ready,True,322,4.36,4.29338,69,27,2020,4,2240.0,79.7,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2352748,Long-Term Trading for Big-Time Profits,True,3201,4.7,4.62845,67,19,2020,1,6400.0,75.0,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2777862,Xero Accounting Software 2020,True,6901,4.06818,4.07215,67,156,2020,1,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2937632,FOREX TRADING NOMAD | HOW TO GET FUNDED BY INVESTORS IN 2020,True,12347,3.69355,3.76065,66,24,2020,4,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2839366,Cryptocurrency Trading Bootcamp For Traders & Investors 2020,True,2226,4.13636,3.89924,66,87,2020,4,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2643660,Accounting: In Just 60 Minutes!,True,2311,4.0,4.39354,65,12,2019,11,7040.0,93.5,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2966310,Beginners Guide to Forex Trading.,True,9595,4.1,4.13567,64,18,2020,4,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2642650,ESG and Sustainable Investing 101,True,165,4.41803,4.37791,67,16,2020,6,2880.0,84.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2718426,Tally ERP 9 Basic to Advance Training Course 2020,True,214,4.6,4.58543,63,93,2019,12,7360.0,93.8,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2656336,Financial Accounting (Advanced) - Course 3 of 5,True,1234,4.78571,4.75781,63,37,2019,11,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2708362,All In One - Mastering the Stock Market,True,267,3.78125,3.78146,62,94,2019,12,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2563388,Learn ThinkOrSwim TOS Stock Options Trading Platform In 1 HR,True,793,4.57143,4.6451,62,9,2019,9,2880.0,84.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2839368,Forex Trading Bootcamp For Traders & Investors (NEW 2020),True,1583,4.5,4.46906,61,87,2020,4,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2665920,Elliott Wave Theory | Master & Apply with a C# Showcase App™,True,543,4.25,3.51424,60,37,2019,11,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2875824,The Complete Mergers and Acquisitions course - M&A made EASY,True,158,3.91667,3.9983,59,140,2020,3,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3019426,Audit & Forensic Data Analysis with MS Excel,True,256,4.17949,4.20772,58,95,2020,5,3200.0,0.0,False,0,Active,JC-3 Basic,Mid (₹2K-5K)
3290856,Project Finance Modeling for Renewable Energy,True,204,4.5,4.48496,58,107,2020,7,8640.0,63.0,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2555800,FinTech Foundations and Cryptocurrencies,True,232,4.2,4.20712,57,32,2019,12,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3316274,The complete forex course from scratch to professional ✅,True,17365,3.90179,3.72163,56,23,2020,7,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2630068,SAP CO (Controlling) Training,True,1696,3.1,3.08613,56,6,2019,10,1280.0,64.5,True,10,Low Engagement,JC-3 Basic,Budget (<₹2K)
3203926,Introduction to Bank Accounting,True,4431,4.31132,4.39086,53,14,2020,6,2560.0,82.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2709072,Value Investing & Deep Value Investing: The Hunt For 100X,True,2014,4.05,4.1023,49,35,2019,12,1600.0,71.6,True,0,Active,JC-3 Basic,Budget (<₹2K)
3093496,Make Money by Investing in GOLD & GOLD MINING STOCKS,True,4410,4.05,4.23699,49,8,2020,5,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
591752,Financial Statement & Ratio Analysis in Excel - 3 in 1,True,3908,4.54545,4.49709,48,29,2020,5,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2901328,"Stochastic Processes, Markov Chains and Markov Jumps",True,368,4.5,4.50268,48,35,2020,3,2560.0,82.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2596548,Retail Maths for Merchandisers and Buyers,True,191,3.75,3.73573,49,18,2019,10,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2631882,Swing Trading,True,4218,3.40625,3.10458,47,15,2019,11,6400.0,92.9,True,10,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2932442,"Stock Day Trading, Swing Trading & Investing 3-Course Bundle",True,206,4.43478,4.44964,46,49,2020,4,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2922652,QuickBooks Pro 2020 & QuickBooks Online - 2 Course Bundle,True,219,4.5,4.49928,47,149,2020,4,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2827490,Master Money: The Path to Wealth and Financial Freedom,True,7445,4.65789,4.47924,45,20,2020,5,3200.0,75.0,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2730050,Market Bottoms,True,4724,4.4,3.94247,45,30,2020,2,6400.0,75.0,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2620994,Value Investing: Invest in stocks like Warren Buffet!,True,2580,3.85,3.85991,44,42,2019,12,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2769356,Binary Options Trading Manual: The Binary Millionaire Method,True,127,4.7,4.67316,44,6,2020,2,3520.0,87.1,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3199474,BINARY OPTION TRADING : TRADE 2 WIN ( INTERMEDIATE ) LEVEL 2,True,145,4.30952,4.39646,43,24,2020,6,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3158446,Accounting for Beginners: Bookkeeping made Easy,True,4253,4.09259,4.26677,43,11,2020,6,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3205669,Cryptocurrency Investing Course - 2020 ( Masterclass),True,6226,4.12791,4.33169,43,14,2020,6,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3252516,How to Read Financial Statements: Analysis - Apple Inc.,True,5161,4.14286,4.25419,42,17,2020,7,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
